曲名,アーティスト,YT投稿日,YT再生数,漢字ポジティブ合計スコア,ポジティブな漢字割合,ネガティブな漢字割合,標準偏差,ポジ最大,ネガ最大,最もポジティブな漢字,最もネガティブな漢字,漢字頻度順
ライラック,Mrs. GREEN APPLE,2024-04-12,104956482,-2.4512351118028200,36.96682464454980,63.03317535545020,0.06630077,0.17621064,-0.15740958,歌,価,僕(8) 愛(6) 無(6) 事(5) 思(4) 人(4) 何(4) 嫌(4) 日(3) 光(3) 不(3) 安(3) 全(3) 感(3) 痛(3) 大(3) 今(2) 数(2) 字(2) 美(2) 増(2) 見(2) 帯(2) 地(2) 朝(2) 方(2) 急(2) 電(2) 車(2) 青(2) 君(2) 生(2) 傷(2) 探(2) 宛(2) 忘(2) 一(2) 自(2) 夜(2) 動(2) 味(2) 過(1) 寿(1) 命(1) 通(1) 限(1) 減(1) 出(1) 宝(1) 庫(1) 古(1) 棚(1) 奥(1) 埃(1) 被(1) 誇(1) 喝(1) 采(1) 連(1) 濁(1) 倦(1) 怠(1) 三(1) 番(1) 準(1) 似(1) 春(1) 待(1) 単(1) 位(1) 経(1) 得(1) 回(1) 送(1) 踵(1) 浮(1) 難(1) 主(1) 公(1) 候(1) 補(1) 分(1) 名(1) 前(1) 役(1) 作(1) 歌(1) 際(1) 嘘(1) 胸(1) 疎(1) 乗(1) 行(1) 影(1) 価(1) 値(1) 独(1) 優(1) 希(1) 望(1) 置(1) 怖(1) 我(1) 儘(1) 拗(1) 徳(1) 完(1) 如(1) 敗(1) 北(1) 鼓(1) 揺(1) 懸(1) 夏(1) 色(1) 褪(1) 為(1) 失(1) 誰(1) 雨(1) 降(1) 後(1) 緑(1) 育(1) 意(1) 信(1) 進(1) 答(1) 頃(1) 覚(1) 苦(1) 重(1) 割(1) 合(1) 疵(1) 認(1) 身(1)
さよーならまたいつか！- Sayonara,Kenshi Yonezu,2024-04-11,69563997,-1.451452799141410,38.21138211382110,61.78861788617890,0.05756539,0.13773179,-0.12355663,生,吐,先(6) 知(4) 飛(4) 離(4) 見(3) 気(3) 年(3) 落(3) 誰(3) 中(3) 春(2) 人(2) 上(2) 顔(2) 会(2) 恋(2) 砕(2) 口(2) 血(2) 滲(2) 空(2) 唾(2) 吐(2) 羽(2) 広(2) 儘(2) 触(2) 居(2) 今(2) 巡(1) 来(1) 大(1) 燕(1) 翼(1) 願(1) 度(1) 悲(1) 暮(1) 心(1) 配(1) 間(1) 花(1) 嘘(1) 土(1) 砂(1) 降(1) 構(1) 力(1) 欲(1) 瞬(1) 憶(1) 町(1) 歩(1) 入(1) 袖(1) 何(1) 背(1) 殴(1) 的(1) 外(1) 宣(1) 地(1) 獄(1) 愛(1) 痛(1) 雨(1) 霰(1) 繋(1) 縄(1) 握(1) 噛(1) 貫(1) 狙(1) 定(1) 蓋(1) 虎(1) 消(1) 失(1) 生(1) 日(1)
晴る,ヨルシカ,2024-03-29,11112983,2.1293855160474800,63.70370370370370,36.2962962962963,0.051715937,0.17621064,-0.12289108,歌,降,晴(15) 貴(6) 方(6) 目(6) 雨(6) 遠(6) 春(6) 風(5) 咲(4) 音(4) 雲(4) 泣(4) 降(3) 胸(3) 打(3) 僕(3) 越(3) 閉(2) 何(2) 蓋(2) 開(2) 少(2) 匂(2) 花(2) 止(2) 飾(2) 凪(2) 空(2) 裂(2) 夕(1) 暮(1) 思(1) 模(1) 様(1) 青(1) 色(1) 悲(1) 今(1) 頻(1) 上(1) 土(1) 鳴(1) 荒(1) 海(1) 通(1) 草(1) 靡(1) 羊(1) 乗(1) 待(1) 奏(1) 聞(1) 歌(1)
HELP!!,Kobo Kanaeru,2024-03-27,22154590,-0.3873888105154040,44.274809160305300,55.72519083969470,0.05483508,0.13944751,-0.11242069,夢,名,私(7) 合(4) 今(4) 頃(4) 日(3) 子(3) 見(3) 部(2) 知(2) 人(2) 目(2) 何(2) 指(2) 針(2) 始(2) 歯(2) 車(2) 言(2) 歩(2) 作(2) 生(2) 独(2) 間(2) 夢(2) 大(2) 星(1) 隠(1) 天(1) 使(1) 屋(1) 顔(1) 動(1) 耳(1) 劈(1) 音(1) 夜(1) 明(1) 誰(1) 寝(1) 街(1) 傑(1) 強(1) 度(1) 越(1) 悪(1) 流(1) 弾(1) 数(1) 増(1) 名(1) 前(1) 狂(1) 時(1) 限(1) 期(1) 待(1) 分(1) 裏(1) 切(1) 齟(1) 齬(1) 理(1) 由(1) 失(1) 敗(1) 通(1) 終(1) 臆(1) 病(1) 魔(1) 差(1) 優(1) 罵(1) 詈(1) 雑(1) 宇(1) 宙(1) 上(1) 一(1) 触(1) 即(1) 発(1) 楽(1) 毛(1) 先(1) 遊(1) 面(1) 倒(1) 全(1) 正(1) 解(1) 好(1) 放(1) 題(1) 叶(1)
Click,ME:I,2024-03-25,30374612,0.6284546107053760,47.474747474747500,52.52525252525250,0.04705685,0.13944751,-0.12137893,夢,出,行(6) 君(5) 照(5) 開(4) 一(4) 明(4) 日(4) 光(4) 未(3) 手(3) 繋(3) 緒(3) 切(3) 秒(3) 針(3) 運(3) 命(3) 恐(2) 歩(2) 見(2) 来(2) 進(2) 輝(2) 声(1) 知(1) 差(1) 込(1) 眩(1) 二(1) 三(1) 踏(1) 出(1) 散(1) 分(1) 道(1) 選(1) 自(1) 身(1) 不(1) 安(1) 良(1) 想(1) 人(1) 夢(1) 叶(1) 煌(1) 連(1)
ビノミ,Maretu,2024-03-23,17498698,-2.085018679499630,30.693069306930700,69.3069306930693,0.046480536,0.13706866,-0.11711717,愛,筋,喰(26) 骨(8) 味(8) 感(8) 動(8) 美(7) 膜(6) 一(5) 肉(4) 血(2) 管(2) 蕎(2) 麦(2) 大(2) 盛(2) 爪(2) 散(2) 世(2) 代(2) 五(2) 臓(2) 六(2) 腑(2) 染(2) 渡(2) 端(2) 線(2) 固(2) 噌(2) 炒(2) 喉(2) 未(2) 曾(2) 有(2) 恋(2) 眼(2) 串(2) 潮(2) 焼(2) 涙(2) 漬(2) 元(2) 深(2) 景(2) 色(2) 体(1) 嗜(1) 鼓(1) 筋(1) 横(1) 隔(1) 林(1) 皮(1) 脳(1) 等(1) 発(1) 狂(1) 掻(1) 鼻(1) 頸(1) 肩(1) 甲(1) 賛(1) 辞(1) 昏(1) 倒(1) 胃(1) 撫(1) 耳(1) 頬(1) 蝶(1) 形(1) 耽(1) 跳(1) 廻(1) 愛(1) 口(1) 揉(1) 硬(1) 根(1) 温(1) 失(1) 思(1) 知(1) 慌(1) 弛(1) 重(1) 慈(1) 悲(1) 丁(1) 度(1) 良(1) 忘(1) 呼(1) 覚(1)
ビビデバ,Hoshimachi Suisei,2024-03-22,113977910,-1.62115940451622,38.02083333333330,61.979166666666700,0.05518716,0.13773179,-0.16946279,生,灰,無(6) 踊(6) 今(5) 夜(4) 様(4) 皆(4) 日(4) 一(3) 感(3) 何(3) 明(3) 自(3) 由(3) 者(3) 勝(3) 発(3) 散(2) 人(2) 生(2) 迄(2) 魔(2) 想(2) 馬(2) 車(2) 飛(2) 乗(2) 大(2) 変(2) 身(2) 我(2) 儘(2) 燦(2) 注(2) 意(2) 洒(2) 落(2) 街(2) 左(2) 劣(2) 等(2) 時(2) 喝(2) 采(2) 御(2) 唱(2) 和(2) 混(2) 絡(2) 仕(2) 解(2) 界(2) 気(2) 配(2) 心(2) 唯(2) 諾(2) 奇(1) 蹟(1) 願(1) 呪(1) 術(1) 秘(1) 中(1) 宇(1) 宙(1) 秒(1) 針(1) 音(1) 立(1) 急(1) 物(1) 瞬(1) 溶(1) 法(1) 駆(1) 抜(1) 通(1) 問(1) 題(1) 白(1) 紙(1) 正(1) 間(1) 違(1) 愛(1) 本(1) 当(1) 理(1) 世(1) 限(1) 安(1) 危(1) 機(1) 抱(1) 爆(1) 味(1) 弾(1) 巧(1) 乱(1) 射(1) 撃(1) 足(1) 導(1) 出(1) 君(1) 灰(1) 成(1) 居(1)
アンノウン・マザーグース (Unknown Mother-Goose),wowaka,2024-03-09,18852261,0.7704248055815700,48.52941176470590,51.47058823529410,0.0634488,0.17621064,-0.12137893,歌,出,愛(7) 何(7) 見(7) 誰(6) 今(6) 心(5) 語(4) 世(4) 界(4) 僕(4) 生(4) 如(3) 色(3) 回(3) 知(3) 出(3) 無(2) 音(2) 呑(2) 全(2) 楽(2) 歌(2) 思(2) 抱(2) 泣(2) 唄(2) 想(2) 中(2) 好(2) 願(2) 失(2) 場(2) 所(2) 続(2) 喜(2) 哀(2) 眼(1) 映(1) 像(1) 詞(1) 有(1) 余(1) 垢(1) 流(1) 塗(1) 幻(1) 共(1) 通(1) 快(1) 茫(1) 然(1) 溺(1) 暮(1) 彼(1) 繰(1) 返(1) 使(1) 耳(1) 塞(1) 答(1) 目(1) 曲(1) 醒(1) 物(1) 壊(1) 締(1) 踊(1) 境(1) 感(1) 情(1) 論(1) 許(1) 込(1) 張(1) 裂(1) 叫(1) 拒(1) 一(1) 声(1) 預(1) 投(1) 背(1) 言(1) 部(1) 意(1) 味(1) 胸(1) 抉(1) 開(1) 写(1) 孤(1) 独(1) 記(1) 号(1) 収(1) 臓(1) 其(1) 処(1) 溢(1) 挙(1) 句(1) 果(1) 日(1) 奴(1) 等(1) 切(1) 残(1) 涙(1) 堪(1) 守(1) 痛(1) 慣(1) 千(1) 巡(1) 怒(1) 手(1) 放(1) 来(1) 転(1) 気(1) 附(1) 明(1) 望(1) 軋(1) 行(1) 末(1) 照(1) 灯(1)
Bling-Bang-Bang-Born,Creepy Nuts,2024-03-03,312035095,-3.321013204753400,38.75598086124400,61.24401913875600,0.058267917,0.13773179,-0.13836104,生,反,無(9) 口(7) 身(7) 俺(7) 生(6) 上(5) 誰(5) 超(5) 鏡(4) 番(4) 居(4) 挟(4) 前(3) 禁(2) 手(2) 反(2) 則(2) 揃(2) 全(2) 切(2) 相(2) 来(2) 的(2) 科(2) 答(2) 行(2) 体(2) 車(2) 漫(2) 画(2) 荒(1) 技(1) 忌(1) 明(1) 盲(1) 点(1) 異(1) 次(1) 元(1) 世(1) 中(1) 理(1) 聞(1) 認(1) 部(1) 実(1) 力(1) 発(1) 揮(1) 方(1) 変(1) 脱(1) 皮(1) 毎(1) 日(1) 七(1) 光(1) 要(1) 見(1) 出(1) 事(1) 呆(1) 周(1) 恵(1) 家(1) 族(1) 友(1) 達(1) 立(1) 位(1) 置(1) 皆(1) 任(1) 良(1) 教(1) 書(1) 問(1) 題(1) 集(1) 呪(1) 学(1) 歴(1) 余(1) 裕(1) 存(1) 在(1) 自(1) 文(1) 化(1) 財(1) 脳(1) 味(1) 噌(1) 高(1) 級(1) 買(1) 免(1) 許(1) 愛(1) 国(1) 各(1) 地(1) 揺(1) 逸(1) 品(1) 満(1) 関(1) 西(1) 訛(1) 音(1) 楽(1) 幸(1) 運(1) 勝(1) 利(1) 女(1) 神(1) 今(1) 宵(1) 三(1) 股(1) 輩(1) 張(1) 圧(1) 倒(1) 頭(1) 入(1) 傷(1) 繰(1) 返(1) 年(1) 輪(1) 刻(1) 皺(1) 為(1)
タイムパラドックス,Vaundy,2024-02-24,45923151,0.2519494295120240,39.473684210526300,60.526315789473700,0.06502477,0.122542426,-0.12137893,唱,出,君(7) 来(7) 未(6) 笑(6) 僕(4) 魔(4) 法(4) 出(3) 会(3) 先(3) 痛(3) 拭(3) 覗(2) 時(2) 今(1) 覚(1) 話(1) 横(1) 見(1) 願(1) 叶(1) 変(1) 抱(1) 小(1) 秘(1) 密(1) 人(1) 使(1) 聞(1) 閉(1) 襲(1) 力(1) 唱(1)
チーム友達,千葉雄喜,2024-02-12,13416445,3.4543270468711900,59.13978494623660,40.86021505376340,0.06048713,0.12563387,-0.10410893,美,腹,友(53) 達(53) 契(33) 俺(4) 何(4) 関(4) 西(4) 東(4) 北(2) 南(2) 好(1) 焼(1) 食(1) 鶴(1) 橋(1) 腹(1) 飯(1) 美(1) 味(1) 一(1) 人(1) 寂(1) 電(1) 話(1) 直(1) 後(1) 行(1) 会(1) 混(1) 合(1) 交(1) 飲(1) 酒(1)
幾億光年,Omoinotake,2024-02-06,81846610,2.349763445556160,54.21686746987950,45.78313253012050,0.061452314,0.13773179,-0.12137893,生,出,君(12) 日(8) 言(5) 聴(4) 逢(4) 僕(4) 声(3) 笑(3) 先(3) 生(3) 巡(3) 続(3) 待(3) 葉(3) 渡(3) 離(3) 見(3) 度(2) 愛(2) 二(2) 出(2) 抱(2) 追(2) 想(2) 合(2) 浮(2) 胸(2) 奥(2) 届(2) 距(2) 方(2) 流(2) 星(2) 願(2) 輝(2) 来(2) 一(1) 夏(1) 送(1) 忘(1) 壊(1) 音(1) 知(1) 増(1) 思(1) 寄(1) 添(1) 意(1) 味(1) 止(1) 旅(1) 似(1) 囁(1) 指(1) 気(1) 溢(1) 上(1) 藍(1) 色(1) 幾(1) 億(1) 年(1) 伝(1) 変(1) 確(1) 中(1) 迷(1) 子(1) 瞬(1) 照(1) 消(1) 温(1) 名(1) 前(1) 呼(1) 叫(1) 人(1) 季(1) 節(1) 乗(1) 彼(1) 進(1) 目(1) 開(1) 近(1) 運(1) 命(1) 信(1) 時(1) 永(1) 遠(1) 過(1) 去(1) 形(1)
アンビバレント,Uru,2024-01-19,13103359,1.0029052272439000,44.89795918367350,55.10204081632650,0.056025743,0.13944751,-0.10245609,夢,的,君(8) 僕(7) 碧(6) 見(4) 好(3) 思(3) 瞳(3) 映(3) 今(3) 知(2) 中(2) 刺(2) 激(2) 的(2) 惹(2) 日(2) 揺(2) 気(2) 横(2) 顔(2) 恐(1) 夢(1) 猫(1) 眩(1) 感(1) 考(1) 回(1) 路(1) 持(1) 酸(1) 甘(1) 型(1) 窮(1) 屈(1) 慣(1) 景(1) 色(1) 新(1) 風(1) 吹(1) 込(1) 存(1) 在(1) 混(1) 合(1) 二(1) 人(1) 距(1) 離(1) 痛(1) 何(1) 躓(1) 時(1) 少(1) 付(1) 笑(1) 欲(1)
晩餐歌,tuki.,2023-12-24,98955784,1.0509470701217700,50.63291139240510,49.36708860759490,0.06337473,0.13773179,-0.0990646,生,千,君(14) 泣(8) 何(8) 回(8) 夜(8) 過(8) 愛(6) 得(6) 並(4) 最(4) 高(4) 一(3) 居(3) 忘(3) 人(3) 会(3) 頂(3) 戴(3) 間(2) 以(2) 外(2) 勝(2) 手(2) 大(2) 体(2) 曖(2) 昧(2) 存(2) 在(2) 証(2) 明(2) 十(2) 胸(2) 百(2) 千(2) 万(2) 緒(1) 早(1) 欲(1) 違(1) 食(1) 味(1) 気(1) 教(1) 生(1) 無(1) 理(1) 痛(1) 分(1) 合(1) 自(1) 信(1) 変(1) 離(1) 傍(1) 結(1) 局(1) 涙(1) 残(1)
ガッチュー！,Giga,2023-12-15,11824438,-0.1317286677658560,46.57534246575340,53.42465753424660,0.045489617,0.1118086,-0.106661454,空,期,子(5) 見(5) 調(4) 絶(4) 対(4) 勝(4) 場(2) 気(2) 待(2) 抜(2) 草(2) 海(2) 空(2) 行(2) 登(1) 熱(1) 量(1) 結(1) 構(1) 銘(1) 世(1) 匹(1) 使(1) 旅(1) 持(1) 進(1) 化(1) 不(1) 思(1) 議(1) 探(1) 所(1) 無(1) 理(1) 上(1) 期(1) 満(1) 点(1) 強(1) 殿(1) 堂(1) 入(1) 笑(1) 極(1) 限(1)
想望,Masaharu Fukuyama,2023-12-04,13399763,1.4456377252936400,56.52173913043480,43.47826086956520,0.06434411,0.13773179,-0.12137893,生,出,君(6) 僕(5) 好(4) 帰(3) 生(3) 旅(2) 征(2) 夏(2) 一(2) 食(2) 泣(2) 出(2) 逢(2) 止(2) 思(2) 日(2) 永(1) 遠(1) 百(1) 合(1) 薫(1) 丘(1) 去(1) 年(1) 知(1) 話(1) 緒(1) 寝(1) 朝(1) 来(1) 飯(1) 幸(1) 決(1) 道(1) 変(1) 時(1) 代(1) 大(1) 河(1) 粒(1) 弱(1) 命(1) 叶(1) 明(1) 何(1) 度(1) 飛(1) 発(1) 善(1) 悪(1) 死(1) 乗(1) 地(1) 球(1) 今(1) 急(1) 夕(1) 焼(1) 綺(1) 麗(1) 小(1) 世(1) 界(1) 笑(1) 眠(1)
オーバーライド (Override),吉田夜世,2023-11-29,58269624,-2.0916538164019600,30.952380952381000,69.04761904761910,0.055123262,0.13773179,-0.1690867,生,説,生(4) 人(3) 後(2) 手(2) 何(2) 来(2) 世(2) 界(2) 吐(2) 言(2) 葉(2) 思(2) 離(2) 次(2) 第(2) 要(2) 事(2) 出(2) 知(2) 理(1) 参(1) 抗(1) 蛇(1) 這(1) 善(1) 戦(1) 最(1) 逆(1) 転(1) 一(1) 故(1) 詰(1) 暗(1) 無(1) 頼(1) 社(1) 会(1) 未(1) 者(1) 行(1) 大(1) 丈(1) 夫(1) 限(1) 足(1) 掻(1) 想(1) 像(1) 狂(1) 半(1) 端(1) 命(1) 関(1) 数(1) 少(1) 所(1) 現(1) 実(1) 上(1) 信(1) 条(1) 中(1) 引(1) 説(1) 明(1) 巻(1) 返(1) 必(1) 力(1) 別(1) 頑(1) 張(1) 地(1) 獄(1) 沙(1) 汰(1) 金(1) 左(1) 右(1) 抜(1) 話(1) 豪(1) 快(1) 燃(1) 蹴(1) 果(1) 付(1) 和(1) 雷(1) 同(1) 探(1) 冒(1) 険(1) 消(1) 撒(1) 読(1) 間(1) 書(1) 杜(1) 撰(1) 持(1) 裏(1) 由(1) 哀(1)
BROKEN GAMES,FZMZ,2023-11-19,12879542,-0.8704508543014530,44.642857142857100,55.35714285714290,0.047875267,0.08609621,-0.11811778,全,汚,足(9) 見(7) 壊(4) 誰(3) 彼(3) 汚(3) 全(3) 朝(2) 防(1) 具(1) 捨(1) 被(1) 振(1) 撒(1) 倍(1) 飛(1) 心(1) 臓(1) 混(1) 沌(1) 枯(1) 散(1) 不(1) 気(1) 味(1) 明(1) 日(1) 晩(1) 方(1) 時(1)
花になって - Be a flower,Ryokuoushoku Shakai,2023-11-15,49007240,0.4633681923151020,46.49122807017540,53.50877192982460,0.06642801,0.13706866,-0.111157805,愛,瓶,花(6) 笑(6) 君(4) 麗(3) 咲(3) 愛(3) 顔(3) 私(3) 陰(2) 気(2) 病(2) 無(2) 綺(2) 瓶(2) 肥(2) 何(2) 姿(2) 目(2) 離(2) 味(2) 見(2) 毒(2) 薬(2) 包(2) 会(2) 逢(2) 言(2) 光(2) 自(2) 隠(1) 蕾(1) 秘(1) 密(1) 守(1) 誰(1) 邪(1) 魔(1) 華(1) 甘(1) 苦(1) 判(1) 断(1) 下(1) 向(1) 慣(1) 駄(1) 飾(1) 美(1) 支(1) 欲(1) 手(1) 心(1) 喰(1) 枯(1) 届(1) 水(1) 続(1) 加(1) 減(1) 付(1) 素(1) 敵(1) 惚(1) 大(1) 事(1) 覚(1) 蓄(1) 誇(1) 楽(1) 闇(1)
のだ,大漠波新,2023-11-06,18009797,-1.6643586307764100,39.6551724137931,60.3448275862069,0.060261678,0.13773179,-0.12137893,生,出,誰(8) 姿(4) 名(3) 愛(3) 僕(3) 色(3) 君(3) 生(3) 前(3) 進(3) 今(3) 脳(2) 無(2) 汚(2) 私(2) 求(2) 人(2) 間(2) 当(2) 耳(2) 大(2) 化(2) 嘘(2) 年(2) 後(2) 態(2) 醜(2) 壊(2) 何(2) 言(1) 葉(1) 酸(1) 素(1) 作(1) 貼(1) 能(1) 張(1) 詰(1) 意(1) 志(1) 蹴(1) 割(1) 舞(1) 踊(1) 心(1) 泣(1) 興(1) 経(1) 抜(1) 立(1) 歪(1) 廊(1) 下(1) 役(1) 回(1) 謝(1) 罪(1) 落(1) 書(1) 自(1) 己(1) 嫌(1) 悪(1) 散(1) 虹(1) 穢(1) 皆(1) 染(1) 絶(1) 対(1) 同(1) 型(1) 消(1) 去(1) 才(1) 飢(1) 兎(1) 引(1) 偶(1) 像(1) 変(1) 覚(1) 広(1) 飛(1) 技(1) 術(1) 歩(1) 神(1) 止(1) 先(1) 容(1) 易(1) 裏(1) 切(1) 個(1) 解(1) 放(1) 曝(1) 出(1) 決(1) 着(1) 笑(1) 破(1) 創(1) 造(1) 飾(1) 栄(1) 光(1) 積(1) 上(1) 得(1) 地(1) 位(1) 誉(1) 恐(1) 本(1) 事(1) 分(1) 良(1) 見(1) 期(1) 待(1) 目(1) 瞑(1) 苦(1) 豆(1) 未(1) 来(1)
Tokyo Calling,ATARASHII GAKKO!,2023-10-20,16482470,0.1561891436576840,46.09929078014180,53.90070921985820,0.054547388,0.17621064,-0.12289108,歌,降,希(8) 望(8) 未(8) 来(8) 今(7) 作(6) 人(4) 一(4) 誇(4) 都(3) 市(3) 悪(3) 限(3) 界(3) 度(3) 生(3) 始(3) 辞(2) 父(2) 日(2) 兄(2) 母(2) 旋(2) 律(2) 東(2) 京(2) 降(2) 臨(2) 夢(1) 見(1) 最(1) 会(1) 社(1) 絶(1) 対(1) 大(1) 学(1) 毎(1) 引(1) 友(1) 現(1) 実(1) 逃(1) 避(1) 彼(1) 方(1) 遠(1) 不(1) 意(1) 流(1) 戦(1) 苦(1) 闘(1) 途(1) 切(1) 抜(1) 出(1) 森(1) 打(1) 猫(1) 晴(1) 渡(1) 青(1) 空(1) 緒(1) 歌(1)
最高到達点,SEKAI NO OWARI,2023-10-14,65182359,-0.4501410648226740,48.05194805194810,51.94805194805190,0.048948504,0.117716074,-0.13587108,君,脆,分(7) 時(6) 来(5) 今(5) 高(4) 復(4) 活(4) 目(4) 醒(4) 味(3) 方(3) 僕(3) 止(3) 強(3) 最(3) 到(3) 達(3) 点(3) 一(3) 気(3) 駆(3) 抜(3) 麻(3) 痺(3) 笑(3) 日(3) 痛(3) 過(3) 去(3) 多(3) 敵(3) 誰(2) 行(2) 世(2) 界(2) 崩(2) 足(2) 踏(2) 少(2) 動(2) 涙(2) 自(2) 弱(1) 飛(1) 無(1) 輝(1) 君(1) 迷(1) 心(1) 彷(1) 徨(1) 見(1) 優(1) 夜(1) 明(1) 起(1) 上(1) 溢(1) 顔(1) 周(1) 水(1) 溜(1) 息(1) 回(1) 脆(1)
トドメの一撃,Vaundy,2023-10-07,15974597,-1.8464517816901200,38.297872340425500,61.702127659574500,0.04955166,0.095206946,-0.14203492,祈,偽,今(8) 夜(8) 道(6) 日(6) 隣(6) 互(5) 違(5) 未(5) 来(5) 祈(4) 殺(4) 意(4) 喰(4) 迷(2) 見(2) 本(2) 気(2) 万(2) 年(2) 待(2) 光(2) 続(2) 度(2) 守(2) 明(2) 視(1) 界(1) 目(1) 前(1) 映(1) 深(1) 真(1) 紅(1) 先(1) 後(1) 迫(1) 傷(1) 匂(1) 背(1) 中(1) 突(1) 行(1) 困(1) 難(1) 内(1) 四(1) 千(1) 死(1) 常(1) 闇(1) 絶(1) 更(1) 地(1) 現(1) 心(1) 透(1) 魂(1) 散(1) 砂(1) 金(1) 手(1) 集(1) 密(1) 高(1) 照(1) 矢(1) 放(1) 穿(1) 偽(1) 物(1) 一(1) 合(1)
Anytime Anywhere,milet,2023-10-06,24637852,-0.2663540169596670,43.39622641509430,56.60377358490570,0.05176614,0.13773179,-0.12137893,生,出,選(5) 今(5) 大(4) 日(4) 明(3) 出(3) 目(3) 見(3) 私(3) 巡(3) 迷(3) 笑(2) 思(2) 言(2) 溢(2) 一(2) 度(2) 生(2) 変(2) 逢(2) 離(2) 約(2) 束(2) 孤(2) 独(2) 涙(2) 丈(2) 夫(2) 夜(2) 誰(1) 線(1) 路(1) 沿(1) 袈(1) 裟(1) 泣(1) 鮮(1) 抱(1) 切(1) 葉(1) 伝(1) 特(1) 別(1) 伸(1) 髪(1) 風(1) 全(1) 部(1) 意(1) 味(1) 立(1) 止(1) 追(1) 閉(1) 歩(1) 会(1) 胸(1) 痛(1) 証(1) 絶(1) 対(1) 届(1)
勇者,YOASOBI,2023-09-29,150331773,0.9661608785390850,49.162011173184400,50.83798882681560,0.061131563,0.13773179,-0.12137893,生,出,旅(7) 君(7) 人(5) 出(4) 一(4) 勇(4) 今(4) 私(4) 終(3) 証(3) 路(3) 地(3) 記(3) 憶(3) 残(3) 御(2) 伽(2) 話(2) 迎(2) 取(2) 者(2) 物(2) 語(2) 日(2) 時(2) 生(2) 気(2) 中(2) 間(2) 知(2) 更(2) 共(2) 会(2) 変(2) 好(2) 未(2) 来(2) 思(2) 始(2) 笑(2) 長(1) 過(1) 切(1) 節(1) 影(1) 落(1) 悪(1) 討(1) 短(1) 眠(1) 穏(1) 常(1) 流(1) 無(1) 情(1) 忘(1) 軌(1) 跡(1) 錆(1) 付(1) 言(1) 葉(1) 願(1) 確(1) 同(1) 途(1) 選(1) 頬(1) 伝(1) 涙(1) 理(1) 由(1) 歩(1) 辿(1) 居(1) 見(1) 続(1) 発(1) 立(1) 寄(1) 街(1) 相(1) 格(1) 作(1) 勝(1) 平(1) 和(1) 目(1) 印(1) 百(1) 分(1) 風(1) 誰(1) 消(1) 連(1) 行(1) 手(1) 全(1) 眩(1) 振(1) 返(1) 優(1) 微(1) 新(1) 守(1) 抜(1) 芽(1) 吹(1) 命(1)
粛聖!! ロリ神レクイエム☆,しぐれうい,2023-09-10,117339188,-3.797818895429370,35.38461538461540,64.61538461538460,0.050605275,0.10106768,-0.12289108,聴,降,神(8) 降(6) 助(6) 臨(5) 聖(5) 呼(4) 粛(4) 鐘(3) 鳴(3) 通(3) 触(3) 逮(3) 捕(3) 極(3) 点(3) 聞(3) 兄(3) 楽(3) 園(3) 救(2) 済(2) 前(2) 人(2) 消(2) 優(2) 素(2) 敵(2) 世(2) 中(2) 向(2) 日(2) 手(2) 無(2) 将(1) 来(1) 好(1) 泥(1) 水(1) 口(1) 洗(1) 法(1) 廷(1) 会(1) 連(1) 行(1) 妄(1) 想(1) 取(1) 柄(1) 待(1) 姿(1) 親(1) 見(1) 疲(1) 様(1) 奴(1) 等(1) 用(1) 心(1) 早(1) 気(1) 持(1) 悪(1) 蔓(1) 延(1) 晒(1) 獄(1) 刑(1) 務(1) 所(1) 時(1) 間(1) 腐(1) 耳(1) 聴(1) 黙(1) 嫌(1) 姉(1) 希(1) 望(1) 汚(1) 物(1) 毒(1) 番(1) 固(1) 有(1) 結(1) 界(1) 怒(1) 血(1) 雨(1) 注(1) 愚(1) 骨(1) 髄(1) 浄(1) 化(1) 一(1) 筋(1) 光(1) 全(1) 赦(1) 嗚(1) 醜(1) 集(1) 描(1) 真(1) 白(1) 穢(1) 泣(1) 振(1) 少(1) 女(1) 掴(1) 友(1) 達(1) 打(1) 込(1) 虚(1) 何(1) 意(1) 味(1) 教(1) 笑(1) 顔(1) 押(1)
